	clf_name	comb	features_number	accuracy	f1_score	precision	recall	true_positives	true_negatives	false_positives	false_negatives
171	Bayesiano_Binario	('stop_words', 'stemming', 'pruning5')	5631	0.8680847338935574	0.8649111094066291	0.8632077853519704	0.8671627817530934	5834	4083	655	852
172	Bayesiano_Binario	('stop_words', 'lemmatization', 'urls')	28786	0.8720238095238095	0.8687434605089003	0.8673999959918233	0.8703742894024382	5884	4078	660	802
173	Bayesiano_Binario	('stop_words', 'lemmatization', 'norm_letters')	36026	0.8723739495798319	0.8686641595814257	0.8683572320054678	0.8689823572425108	5943	4023	715	743
174	Bayesiano_Binario	('stop_words', 'lemmatization', 'pruning10')	3530	0.867296918767507	0.8640254044758819	0.8624601205246366	0.8660285341357679	5840	4068	670	846
175	Bayesiano_Binario	('stop_words', 'lemmatization', 'pruning5')	5940	0.8692226890756303	0.8660135464088351	0.8644125790226858	0.8680734691682008	5849	4081	657	837
176	Bayesiano_Binario	('stop_words', 'urls', 'norm_letters')	39356	0.8724614845938375	0.8687820002059627	0.8684014757117946	0.869180126893301	5940	4027	711	746
177	Bayesiano_Binario	('stop_words', 'urls', 'pruning10')	4152	0.8608193277310925	0.85742768082028	0.85582940698619	0.8595106904203222	5798	4036	702	888
178	Bayesiano_Binario	('stop_words', 'urls', 'pruning5')	7605	0.8674719887955182	0.864257459973304	0.8626007613076578	0.8664240734373483	5834	4076	662	852
179	Bayesiano_Binario	('stop_words', 'norm_letters', 'pruning10')	4165	0.8594187675070029	0.8558561231204751	0.854490621027152	0.8575454945958536	5807	4011	727	879
180	Bayesiano_Binario	('stop_words', 'norm_letters', 'pruning5')	7616	0.8645833333333334	0.861124082895988	0.8597878477454847	0.8627571115946111	5840	4037	701	846
181	Bayesiano_Binario	('stemming', 'urls', 'norm_letters')	24154	0.8709733893557423	0.8681971463541787	0.8660122451233692	0.8715676627270152	5804	4146	592	882
182	Bayesiano_Binario	('stemming', 'urls', 'pruning10')	3569	0.8694852941176471	0.866837173909296	0.864510512108885	0.8707575489922619	5772	4161	577	914
183	Bayesiano_Binario	('stemming', 'urls', 'pruning5')	5701	0.8710609243697479	0.8684315005922107	0.8661036111085331	0.872318871726194	5783	4168	570	903
184	Bayesiano_Binario	('stemming', 'norm_letters', 'pruning10')	3578	0.8689600840336135	0.866240321441305	0.8639693298191103	0.8699398906531127	5778	4149	589	908
185	Bayesiano_Binario	('stemming', 'norm_letters', 'pruning5')	5722	0.8710609243697479	0.8683981627149885	0.8660992655282125	0.872165138573864	5788	4163	575	898
186	Bayesiano_Binario	('lemmatization', 'urls', 'norm_letters')	28146	0.8742997198879552	0.8713494102444956	0.8694878567759924	0.873886728908285	5859	4129	609	827
187	Bayesiano_Binario	('lemmatization', 'urls', 'pruning10')	3582	0.8704481792717087	0.8676743569760087	0.865477962317762	0.8710882173229926	5799	4145	593	887
188	Bayesiano_Binario	('lemmatization', 'urls', 'pruning5')	5991	0.8727240896358543	0.8700325433175405	0.8677836353260006	0.8735860180234601	5807	4163	575	879
189	Bayesiano_Binario	('lemmatization', 'norm_letters', 'pruning10')	3589	0.8703606442577031	0.8675952222525908	0.8653883451308053	0.8710441808245324	5797	4146	592	889
190	Bayesiano_Binario	('lemmatization', 'norm_letters', 'pruning5')	5987	0.8717612044817927	0.8690391789229401	0.866807841669745	0.8725481771920106	5803	4156	582	883
191	Bayesiano_Binario	('urls', 'norm_letters', 'pruning10')	4339	0.8653711484593838	0.862745698476048	0.8603821212516864	0.8669967688890061	5733	4153	585	953
192	Bayesiano_Binario	('urls', 'norm_letters', 'pruning5')	7810	0.8704481792717087	0.8678626907139847	0.8654960572708215	0.8719491229760414	5771	4173	565	915
193	Bayesiano_Binario	('stop_words', 'stemming', 'urls', 'norm_letters')	24069	0.8710609243697479	0.8677746349277005	0.8663973172225603	0.869459435092853	5876	4075	663	810
194	Bayesiano_Binario	('stop_words', 'stemming', 'urls', 'pruning10')	3490	0.8682598039215687	0.8650755438664219	0.8633960451551603	0.8672816013804795	5837	4082	656	849
195	Bayesiano_Binario	('stop_words', 'stemming', 'urls', 'pruning5')	5620	0.8700980392156863	0.8670491119796878	0.8652112617003658	0.8695592195886468	5835	4105	633	851
196	Bayesiano_Binario	('stop_words', 'stemming', 'norm_letters', 'pruning10')	3500	0.865108543417367	0.8618099420899421	0.8602095017312286	0.8638822362384206	5824	4059	679	862
197	Bayesiano_Binario	('stop_words', 'stemming', 'norm_letters', 'pruning5')	5642	0.8679971988795518	0.8648251819078802	0.8631161980626995	0.8670879986241672	5833	4083	655	853
198	Bayesiano_Binario	('stop_words', 'lemmatization', 'urls', 'norm_letters')	28081	0.8727240896358543	0.8694319745179071	0.8681476569407605	0.8709725544338471	5892	4078	660	794
199	Bayesiano_Binario	('stop_words', 'lemmatization', 'urls', 'pruning10')	3520	0.8693977591036415	0.8662373187393545	0.8645582659855782	0.8684382618393152	5844	4088	650	842
200	Bayesiano_Binario	('stop_words', 'lemmatization', 'urls', 'pruning5')	5929	0.8702731092436975	0.8671776307201028	0.8654203009772978	0.8695243060637028	5843	4099	639	843
201	Bayesiano_Binario	('stop_words', 'lemmatization', 'norm_letters', 'pruning10')	3526	0.8680847338935574	0.8648663963304063	0.8632384498855049	0.8669783019702971	5840	4077	661	846
202	Bayesiano_Binario	('stop_words', 'lemmatization', 'norm_letters', 'pruning5')	5924	0.8692226890756303	0.8660284052696126	0.8644013013343439	0.8681349624291328	5847	4083	655	839
203	Bayesiano_Binario	('stop_words', 'urls', 'norm_letters', 'pruning10')	4155	0.8612570028011205	0.85788780397586	0.8562686923714522	0.8600075925868169	5799	4040	698	887
204	Bayesiano_Binario	('stop_words', 'urls', 'norm_letters', 'pruning5')	7604	0.868172268907563	0.8649970395078803	0.8632994042157714	0.8672375648820194	5835	4083	655	851
205	Bayesiano_Binario	('stemming', 'urls', 'norm_letters', 'pruning10')	3569	0.8689600840336135	0.866294567384939	0.8639772872974738	0.8701858636968409	5770	4157	581	916
206	Bayesiano_Binario	('stemming', 'urls', 'norm_letters', 'pruning5')	5709	0.8708858543417367	0.8682860207236591	0.8659329922572627	0.8722922919902061	5777	4172	566	909
207	Bayesiano_Binario	('lemmatization', 'urls', 'norm_letters', 'pruning10')	3580	0.8706232492997199	0.8678736625753474	0.8656540390122448	0.8713607701027088	5797	4149	589	889
208	Bayesiano_Binario	('lemmatization', 'urls', 'norm_letters', 'pruning5')	5974	0.8730742296918768	0.8704100549180107	0.86813789627108	0.8740388836914947	5806	4168	570	880
209	Bayesiano_Binario	('stop_words', 'stemming', 'urls', 'norm_letters', 'pruning10')	3491	0.8679096638655462	0.8647466771746782	0.8630199614947698	0.8670439621257071	5831	4084	654	855
210	Bayesiano_Binario	('stop_words', 'stemming', 'urls', 'norm_letters', 'pruning5')	5629	0.8700105042016807	0.8669990936695517	0.8651012276502694	0.8696381696120508	5829	4110	628	857
211	Bayesiano_Binario	('stop_words', 'lemmatization', 'urls', 'norm_letters', 'pruning10')	3517	0.8693977591036415	0.8662520471087367	0.8645480590325423	0.8684997551002474	5842	4090	648	844
212	Bayesiano_Binario	('stop_words', 'lemmatization', 'urls', 'norm_letters', 'pruning5')	5911	0.8707983193277311	0.8677226082606281	0.8659504974229892	0.8700959913591235	5845	4103	635	841
213	SVM_lineal_TF	('stop_words',)	48099	0.8960084033613446	0.8925900538178619	0.8937906288672992	0.8915105459679803	6137	4099	639	549
214	SVM_lineal_TF	('stemming',)	32900	0.907125350140056	0.9041492561100909	0.9050176459738091	0.9033447472570154	6188	4175	563	498
215	SVM_lineal_TF	('lemmatization',)	36795	0.9088760504201681	0.9059500646240274	0.9068510286966824	0.905117129509732	6199	4184	554	487
216	SVM_lineal_TF	('urls',)	40405	0.9051995798319328	0.9022360316030635	0.9027671037616278	0.901730265051107	6165	4176	562	521
217	SVM_lineal_TF	('norm_letters',)	47550	0.9054621848739496	0.9025282555339235	0.9029655612244898	0.9021083475902154	6163	4181	557	523
218	SVM_lineal_TF	('pruning10',)	4348	0.8981967787114846	0.8950077125533595	0.895556024018874	0.8944870028879104	6126	4135	603	560
219	SVM_lineal_TF	('pruning5',)	7822	0.9046743697478992	0.9017802422671222	0.9019432419432419	0.9016197792126766	6148	4187	551	538
220	SVM_lineal_TF	('stop_words', 'stemming')	32814	0.9005602240896359	0.8972516080800932	0.8986455568192968	0.8960142012814589	6169	4119	619	517
221	SVM_lineal_TF	('stop_words', 'lemmatization')	36731	0.9002976190476191	0.8969635217477682	0.8984324623423905	0.8956668653728165	6170	4115	623	516
222	SVM_lineal_TF	('stop_words', 'urls')	40155	0.8966211484593838	0.8931571502596045	0.8946427575077363	0.8918495480876669	6150	4093	645	536
223	SVM_lineal_TF	('stop_words', 'norm_letters')	47300	0.8953956582633054	0.8919676141196573	0.8931226733641421	0.8909255708045654	6132	4097	641	554
224	SVM_lineal_TF	('stop_words', 'pruning10')	4163	0.8851540616246498	0.8813559171768127	0.8826088928660414	0.88023890700085	6078	4034	704	608
225	SVM_lineal_TF	('stop_words', 'pruning5')	7615	0.8945203081232493	0.8911125070383565	0.8920651706977335	0.8902392327762364	6120	4099	639	566
226	SVM_lineal_TF	('stemming', 'urls')	24956	0.9073004201680672	0.9043663637705673	0.9050656249490256	0.9037095399281299	6183	4182	556	503
227	SVM_lineal_TF	('stemming', 'norm_letters')	32097	0.9079131652661064	0.9050433940000749	0.9055373574493399	0.9045712347657391	6179	4193	545	507
228	SVM_lineal_TF	('stemming', 'pruning10')	3579	0.9078256302521008	0.9049381954588887	0.9055001075408192	0.9044042117454149	6181	4190	548	505
229	SVM_lineal_TF	('stemming', 'pruning5')	5712	0.9080882352941176	0.905152048496566	0.9059796826027849	0.904382588088465	6192	4182	556	494
230	SVM_lineal_TF	('lemmatization', 'urls')	28850	0.9101890756302521	0.9072845305920556	0.9082903671074933	0.9063618629654879	6210	4188	550	476
231	SVM_lineal_TF	('lemmatization', 'norm_letters')	36091	0.90843837535014	0.9054772115002827	0.9064786809706984	0.9045587340823052	6200	4178	560	486
232	SVM_lineal_TF	('lemmatization', 'pruning10')	3592	0.9069502801120448	0.903974687430946	0.9048141812255015	0.9031951809991632	6186	4175	563	500
233	SVM_lineal_TF	('lemmatization', 'pruning5')	6002	0.9102766106442577	0.9074367543577257	0.9081412406446618	0.9067748590295404	6200	4199	539	486
234	SVM_lineal_TF	('urls', 'norm_letters')	39606	0.9046743697478992	0.9016820285072531	0.9022666986993371	0.9011278331252202	6164	4171	567	522
235	SVM_lineal_TF	('urls', 'pruning10')	4337	0.8977591036414566	0.8944996490709616	0.895278211514698	0.8937748743081535	6132	4124	614	554
236	SVM_lineal_TF	('urls', 'pruning5')	7812	0.90406162464986	0.9011763707487391	0.9012259373561357	0.9011270439406598	6140	4188	550	546
237	SVM_lineal_TF	('norm_letters', 'pruning10')	4349	0.8982843137254902	0.8950682051354693	0.8957380104583896	0.8944387994949723	6131	4131	607	555
238	SVM_lineal_TF	('norm_letters', 'pruning5')	7822	0.9041491596638656	0.9012390865771338	0.9014018676087641	0.9010788405477219	6145	4184	554	541
239	SVM_lineal_TF	('stop_words', 'stemming', 'urls')	24870	0.898546918767507	0.8951269188566939	0.8967118054651084	0.8937407499677696	6164	4101	637	522
240	SVM_lineal_TF	('stop_words', 'stemming', 'norm_letters')	32012	0.899422268907563	0.8960993589631707	0.8973844580944026	0.8949497807140214	6159	4116	622	527
241	SVM_lineal_TF	('stop_words', 'stemming', 'pruning10')	3500	0.8979341736694678	0.8945244734967122	0.8959695038966904	0.8932480146957529	6156	4102	636	530
242	SVM_lineal_TF	('stop_words', 'stemming', 'pruning5')	5631	0.9008228291316527	0.897559431122636	0.8987896059403444	0.8964537770814995	6165	4126	612	521
243	SVM_lineal_TF	('stop_words', 'lemmatization', 'urls')	28786	0.9010854341736695	0.897807549394142	0.8991430139882889	0.8966166332073457	6170	4124	614	516
244	SVM_lineal_TF	('stop_words', 'lemmatization', 'norm_letters')	36026	0.9000350140056023	0.8966753008390915	0.8982198548516406	0.895319529464174	6171	4111	627	515
245	SVM_lineal_TF	('stop_words', 'lemmatization', 'pruning10')	3530	0.8932948179271709	0.8896833339476623	0.8913082706814759	0.8882698700572897	6136	4069	669	550
246	SVM_lineal_TF	('stop_words', 'lemmatization', 'pruning5')	5940	0.9001225490196079	0.8967758750602953	0.8982747216535356	0.8954558058540322	6170	4113	625	516
247	SVM_lineal_TF	('stop_words', 'urls', 'norm_letters')	39356	0.8956582633053222	0.8921161644264863	0.8937973370099812	0.8906579741038873	6151	4081	657	535
248	SVM_lineal_TF	('stop_words', 'urls', 'pruning10')	4152	0.8850665266106442	0.88123082103218	0.8826140112627958	0.8800103907195936	6082	4029	709	604
249	SVM_lineal_TF	('stop_words', 'urls', 'pruning5')	7605	0.8946078431372549	0.8911293934243638	0.8923841211040223	0.8900065496005021	6131	4089	649	555
250	SVM_lineal_TF	('stop_words', 'norm_letters', 'pruning10')	4165	0.8860294117647058	0.8822449595875252	0.8835586850486257	0.8810789781815092	6085	4037	701	601
251	SVM_lineal_TF	('stop_words', 'norm_letters', 'pruning5')	7616	0.8948704481792717	0.89145310565514	0.8924916559942395	0.8905076186614749	6125	4098	640	561
252	SVM_lineal_TF	('stemming', 'urls', 'norm_letters')	24154	0.907125350140056	0.9042280211884666	0.9047345357827459	0.9037444534530739	6175	4188	550	511
253	SVM_lineal_TF	('stemming', 'urls', 'pruning10')	3569	0.9069502801120448	0.9039990642532725	0.9047256498117736	0.9033181675210273	6182	4179	559	504
254	SVM_lineal_TF	('stemming', 'urls', 'pruning5')	5701	0.9080882352941176	0.905152048496566	0.9059796826027849	0.904382588088465	6192	4182	556	494
255	SVM_lineal_TF	('stemming', 'norm_letters', 'pruning10')	3578	0.9057247899159664	0.9027715446431369	0.9033304893178493	0.9022404570855957	6169	4178	560	517
256	SVM_lineal_TF	('stemming', 'norm_letters', 'pruning5')	5722	0.9070378151260504	0.9041226836362644	0.9046971537753927	0.9035774304327497	6177	4185	553	509
257	SVM_lineal_TF	('lemmatization', 'urls', 'norm_letters')	28146	0.9094887955182073	0.9065914093439714	0.9074505776636714	0.905794344564545	6201	4189	549	485
258	SVM_lineal_TF	('lemmatization', 'urls', 'pruning10')	3582	0.9079131652661064	0.9049289303479439	0.9059583096850178	0.9039870487868844	6198	4174	564	488
259	SVM_lineal_TF	('lemmatization', 'urls', 'pruning5')	5991	0.9099264705882353	0.907069649216009	0.9078016661311578	0.9063834866224378	6199	4196	542	487
260	SVM_lineal_TF	('lemmatization', 'norm_letters', 'pruning10')	3589	0.9067752100840336	0.9037386660681006	0.9048384778802028	0.9027381484366506	6194	4165	573	492
261	SVM_lineal_TF	('lemmatization', 'norm_letters', 'pruning5')	5987	0.9108018207282913	0.9079317998182008	0.9088661072868451	0.9070698246507669	6211	4194	544	475
262	SVM_lineal_TF	('urls', 'norm_letters', 'pruning10')	4339	0.8977591036414566	0.894479515400282	0.8953415122054145	0.8936826344167553	6135	4121	617	551
263	SVM_lineal_TF	('urls', 'norm_letters', 'pruning5')	7810	0.9045868347338936	0.9016930928742966	0.9018433506404789	0.9015449960837505	6147	4187	551	539
264	SVM_lineal_TF	('stop_words', 'stemming', 'urls', 'norm_letters')	24069	0.8999474789915967	0.8966218303273213	0.8979985395591459	0.895398479487578	6165	4116	622	521
265	SVM_lineal_TF	('stop_words', 'stemming', 'urls', 'pruning10')	3490	0.8980217086834734	0.8945771099230249	0.8961907470904276	0.8931690646723489	6162	4097	641	524
266	SVM_lineal_TF	('stop_words', 'stemming', 'urls', 'pruning5')	5620	0.9023984593837535	0.8992387366058779	0.9002395378395912	0.8983225661200922	6166	4143	595	520
267	SVM_lineal_TF	('stop_words', 'stemming', 'norm_letters', 'pruning10')	3500	0.8969712885154062	0.893594880183127	0.8947546100035545	0.8925483867994297	6141	4106	632	545
268	SVM_lineal_TF	('stop_words', 'stemming', 'norm_letters', 'pruning5')	5642	0.9009103641456583	0.8977383707711564	0.8985791850900966	0.89695901303695	6152	4140	598	534
269	SVM_lineal_TF	('stop_words', 'lemmatization', 'urls', 'norm_letters')	28081	0.9005602240896359	0.8972715868238256	0.8985753275740291	0.896106441172857	6166	4122	616	520
270	SVM_lineal_TF	('stop_words', 'lemmatization', 'urls', 'pruning10')	3520	0.8940826330532213	0.8905300074572109	0.8920211085579346	0.8892196378918191	6136	4078	660	550
271	SVM_lineal_TF	('stop_words', 'lemmatization', 'urls', 'pruning5')	5929	0.9003851540616247	0.8970237552088085	0.898631514568411	0.8956186619798785	6175	4111	627	511
272	SVM_lineal_TF	('stop_words', 'lemmatization', 'norm_letters', 'pruning10')	3526	0.8941701680672269	0.890602627176655	0.8921699685153375	0.8892329277598131	6139	4076	662	547
273	SVM_lineal_TF	('stop_words', 'lemmatization', 'norm_letters', 'pruning5')	5924	0.9001225490196079	0.8967691454137399	0.8982986620643574	0.8954250592235662	6171	4112	626	515
274	SVM_lineal_TF	('stop_words', 'urls', 'norm_letters', 'pruning10')	4155	0.885766806722689	0.8819314064548033	0.8834055560242049	0.8806394023814685	6089	4030	708	597
275	SVM_lineal_TF	('stop_words', 'urls', 'norm_letters', 'pruning5')	7604	0.895045518207283	0.8915639659209079	0.8928938957983823	0.8903804652451327	6136	4089	649	550
276	SVM_lineal_TF	('stemming', 'urls', 'norm_letters', 'pruning10')	3569	0.9058998599439776	0.9029643004501429	0.9034692503585751	0.902482263234846	6168	4181	557	518
277	SVM_lineal_TF	('stemming', 'urls', 'norm_letters', 'pruning5')	5709	0.9077380952380952	0.9048269175482722	0.9054851726346339	0.9042064420946246	6184	4186	552	502
278	SVM_lineal_TF	('lemmatization', 'urls', 'norm_letters', 'pruning10')	3580	0.9073004201680672	0.9042871264686039	0.9053589147961959	0.9033098337320715	6196	4169	569	490
279	SVM_lineal_TF	('lemmatization', 'urls', 'norm_letters', 'pruning5')	5974	0.9100140056022409	0.9071097386376191	0.9080858843361592	0.9062122967076356	6208	4188	550	478
280	SVM_lineal_TF	('stop_words', 'stemming', 'urls', 'norm_letters', 'pruning10')	3491	0.8977591036414566	0.8943572871809409	0.89574138089701	0.8931291950683667	6153	4103	635	533
281	SVM_lineal_TF	('stop_words', 'stemming', 'urls', 'norm_letters', 'pruning5')	5629	0.9019607843137255	0.898835279931059	0.8996222422179907	0.8981023836277917	6156	4148	590	530
282	SVM_lineal_TF	('stop_words', 'lemmatization', 'urls', 'norm_letters', 'pruning10')	3517	0.8944327731092437	0.8908918917300795	0.8923843299963423	0.8895802636684556	6138	4080	658	548
283	SVM_lineal_TF	('stop_words', 'lemmatization', 'urls', 'norm_letters', 'pruning5')	5911	0.8995098039215687	0.8961392136866762	0.897651040853255	0.8948093374296853	6167	4109	629	519
284	SVM_lineal_TF-IDF	('stop_words',)	48118	0.8946078431372549	0.8912823612221249	0.8925929176567187	0.8901205222423524	6109	4111	652	552
285	SVM_lineal_TF-IDF	('stemming',)	32850	0.9035364145658263	0.9006780583036793	0.9011801481527448	0.900199906431069	6130	4192	571	531
286	SVM_lineal_TF-IDF	('lemmatization',)	36771	0.905812324929972	0.903009531309755	0.9035675191867992	0.9024805979056585	6145	4203	560	516
287	SVM_lineal_TF-IDF	('urls',)	40441	0.9023109243697479	0.899549875851458	0.8995022959502732	0.899597693941593	6101	4207	556	560
288	SVM_lineal_TF-IDF	('norm_letters',)	47582	0.9017857142857143	0.8989613689380698	0.8991066043562552	0.8988182785516755	6106	4196	567	555
289	SVM_lineal_TF-IDF	('pruning10',)	4348	0.8942577030812325	0.8910843144369143	0.8917303345021048	0.8904783321544497	6083	4133	630	578
290	SVM_lineal_TF-IDF	('pruning5',)	7854	0.8964460784313726	0.8933153366174045	0.8940582482993198	0.8926241357221663	6099	4142	621	562
291	SVM_lineal_TF-IDF	('stop_words', 'stemming')	32764	0.8961834733893558	0.8929682846099914	0.8940265238388958	0.8920100876423104	6109	4129	634	552
292	SVM_lineal_TF-IDF	('stop_words', 'lemmatization')	36707	0.898109243697479	0.894914127827318	0.8961491127123338	0.8938110515920477	6126	4134	629	535
293	SVM_lineal_TF-IDF	('stop_words', 'urls')	40187	0.8940826330532213	0.8907749913492589	0.8919403020652432	0.88972996351959	6101	4113	650	560
294	SVM_lineal_TF-IDF	('stop_words', 'norm_letters')	47328	0.8943452380952381	0.8910080267232043	0.8923322168663783	0.8898355067270123	6108	4109	654	553
295	SVM_lineal_TF-IDF	('stop_words', 'pruning10')	4169	0.8796393557422969	0.876069104176786	0.8765530932563134	0.875609536844508	5994	4055	708	667
296	SVM_lineal_TF-IDF	('stop_words', 'pruning5')	7650	0.8869922969187675	0.883488812495697	0.8845359217690179	0.8825430494778425	6057	4076	687	604
297	SVM_lineal_TF-IDF	('stemming', 'urls')	24920	0.9033613445378151	0.9004550303892409	0.9011432457642381	0.8998104824120448	6136	4184	579	525
298	SVM_lineal_TF-IDF	('stemming', 'norm_letters')	32041	0.90406162464986	0.9012188311259823	0.901721590088832	0.9007400254104294	6133	4195	568	528
299	SVM_lineal_TF-IDF	('stemming', 'pruning10')	3574	0.9016981792717087	0.8987822574476586	0.8992950766275462	0.8982945339776476	6120	4181	582	541
300	SVM_lineal_TF-IDF	('stemming', 'pruning5')	5742	0.9037114845938375	0.9008825135028489	0.9012807463783749	0.9004995942961342	6127	4197	566	534
301	SVM_lineal_TF-IDF	('lemmatization', 'urls')	28839	0.9054621848739496	0.9026370244015073	0.9032479281483049	0.9020606944834455	6145	4199	564	516
302	SVM_lineal_TF-IDF	('lemmatization', 'norm_letters')	36069	0.9061624649859944	0.9033937268739871	0.9038465736136458	0.9029603254305105	6143	4209	554	518
303	SVM_lineal_TF-IDF	('lemmatization', 'pruning10')	3598	0.9027485994397759	0.8997398676615584	0.9008016018732028	0.898776530909976	6146	4167	596	515
304	SVM_lineal_TF-IDF	('lemmatization', 'pruning5')	6031	0.9032738095238095	0.900275087380128	0.9013668369985096	0.8992867378380168	6150	4169	594	511
305	SVM_lineal_TF-IDF	('urls', 'norm_letters')	39652	0.9014355742296919	0.898607262996161	0.8987279034459708	0.8984881112834215	6103	4195	568	558
306	SVM_lineal_TF-IDF	('urls', 'pruning10')	4340	0.8940826330532213	0.8909574715648547	0.891396515223198	0.8905375889052198	6074	4140	623	587
307	SVM_lineal_TF-IDF	('urls', 'pruning5')	7842	0.897671568627451	0.8945973869660058	0.8952623949575846	0.8939741494946329	6103	4152	611	558
308	SVM_lineal_TF-IDF	('norm_letters', 'pruning10')	4353	0.8944327731092437	0.8912646384196345	0.8919109514284342	0.8906583718142365	6084	4134	629	577
309	SVM_lineal_TF-IDF	('norm_letters', 'pruning5')	7847	0.8968837535014006	0.893776082436404	0.8944796613484065	0.8931191029486127	6100	4146	617	561
310	SVM_lineal_TF-IDF	('stop_words', 'stemming', 'urls')	24834	0.8958333333333334	0.8926341160574078	0.8935799608713185	0.8917696565280152	6103	4131	632	558
311	SVM_lineal_TF-IDF	('stop_words', 'stemming', 'norm_letters')	31957	0.895045518207283	0.8917509202756626	0.8929906730530683	0.8906454015201185	6109	4116	647	552
312	SVM_lineal_TF-IDF	('stop_words', 'stemming', 'pruning10')	3495	0.8930322128851541	0.8897606874927981	0.8906450789514679	0.8889488460740653	6085	4117	646	576
313	SVM_lineal_TF-IDF	('stop_words', 'stemming', 'pruning5')	5662	0.8935574229691877	0.8903562653562653	0.8910274158559828	0.8897282614639828	6080	4128	635	581
314	SVM_lineal_TF-IDF	('stop_words', 'lemmatization', 'urls')	28775	0.8986344537815126	0.8954360251621435	0.89676007293283	0.8942614344174493	6132	4134	629	529
315	SVM_lineal_TF-IDF	('stop_words', 'lemmatization', 'norm_letters')	36004	0.8980217086834734	0.8948072675473708	0.8961146437017264	0.8936462516338551	6128	4131	632	533
316	SVM_lineal_TF-IDF	('stop_words', 'lemmatization', 'pruning10')	3536	0.8923319327731093	0.8889835564904334	0.8900872770479418	0.887989391024361	6089	4105	658	572
317	SVM_lineal_TF-IDF	('stop_words', 'lemmatization', 'pruning5')	5968	0.8925945378151261	0.8891809848053982	0.890586538227194	0.8879453739751852	6101	4096	667	560
318	SVM_lineal_TF-IDF	('stop_words', 'urls', 'norm_letters')	39398	0.8916316526610645	0.8882404446526542	0.8894267216425897	0.8871794962312549	6088	4098	665	573
319	SVM_lineal_TF-IDF	('stop_words', 'urls', 'pruning10')	4161	0.8789390756302521	0.8753098029404738	0.8759175720550174	0.8747398179487627	5995	4046	717	666
320	SVM_lineal_TF-IDF	('stop_words', 'urls', 'pruning5')	7638	0.8846288515406162	0.8810334536997138	0.882142809035682	0.8800377339424212	6046	4060	703	615
321	SVM_lineal_TF-IDF	('stop_words', 'norm_letters', 'pruning10')	4175	0.8805147058823529	0.8769929660807183	0.8774042689324333	0.876599471297401	5996	4063	700	665
322	SVM_lineal_TF-IDF	('stop_words', 'norm_letters', 'pruning5')	7643	0.8868172268907563	0.8833010059838837	0.8843751976532703	0.8823330977667361	6057	4074	689	604
323	SVM_lineal_TF-IDF	('stemming', 'urls', 'norm_letters')	24113	0.9030112044817927	0.9000510886461446	0.9009304536133478	0.8992410187332338	6141	4175	588	520
324	SVM_lineal_TF-IDF	('stemming', 'urls', 'pruning10')	3565	0.9012605042016807	0.8983471305166579	0.8987943760059278	0.8979192149564795	6115	4181	582	546
325	SVM_lineal_TF-IDF	('stemming', 'urls', 'pruning5')	5727	0.9020483193277311	0.8991674134713856	0.8995768196062107	0.8987742615024996	6118	4187	576	543
326	SVM_lineal_TF-IDF	('stemming', 'norm_letters', 'pruning10')	3583	0.9025735294117647	0.8996835730536457	0.9001975362851348	0.8991947322765816	6125	4186	577	536
327	SVM_lineal_TF-IDF	('stemming', 'norm_letters', 'pruning5')	5742	0.9036239495798319	0.9007893853726503	0.9012004376138172	0.9003946184405811	6127	4196	567	534
328	SVM_lineal_TF-IDF	('lemmatization', 'urls', 'norm_letters')	28138	0.90406162464986	0.9012369237782496	0.901661383821655	0.9008297615643883	6130	4198	565	531
329	SVM_lineal_TF-IDF	('lemmatization', 'urls', 'pruning10')	3590	0.9023109243697479	0.899329435856586	0.9002072475390246	0.8985208600940864	6137	4171	592	524
330	SVM_lineal_TF-IDF	('lemmatization', 'urls', 'pruning5')	6017	0.9020483193277311	0.8990305373825211	0.9000336919924794	0.898116196373468	6140	4165	598	521
331	SVM_lineal_TF-IDF	('lemmatization', 'norm_letters', 'pruning10')	3601	0.9027485994397759	0.8997523923431465	0.9007573192195619	0.8988363550126153	6144	4169	594	517
332	SVM_lineal_TF-IDF	('lemmatization', 'norm_letters', 'pruning5')	6014	0.9033613445378151	0.9004242689695298	0.9012490041779038	0.8996609221554467	6141	4179	584	520
333	SVM_lineal_TF-IDF	('urls', 'norm_letters', 'pruning10')	4347	0.8938200280112045	0.8906301372025364	0.8912885708918905	0.8900132769793229	6081	4130	633	580
334	SVM_lineal_TF-IDF	('urls', 'norm_letters', 'pruning5')	7833	0.8971463585434174	0.8940367882717247	0.8947810374149661	0.8933442943613136	6103	4146	617	558
335	SVM_lineal_TF-IDF	('stop_words', 'stemming', 'urls', 'norm_letters')	24029	0.8955707282913166	0.8923264502233359	0.8934252616184633	0.891335080756077	6107	4124	639	554
336	SVM_lineal_TF-IDF	('stop_words', 'stemming', 'urls', 'pruning10')	3486	0.8920693277310925	0.8887993886797038	0.8895605331554141	0.8880932321761761	6075	4116	647	586
337	SVM_lineal_TF-IDF	('stop_words', 'stemming', 'urls', 'pruning5')	5647	0.8928571428571429	0.8896485123492232	0.8902660452484927	0.8890679269274748	6074	4126	637	587
338	SVM_lineal_TF-IDF	('stop_words', 'stemming', 'norm_letters', 'pruning10')	3505	0.8925070028011205	0.8892331714810714	0.8900622244986893	0.8884685511973441	6080	4116	647	581
